period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9424,11.501026561940856,6.301270406439234,1.9926366636962913,7.595458701096125,15.406594422785588
9425,11.501646714856054,6.301322972493827,1.9926532865423034,7.5960462732331395,15.40724715647897
9426,11.502266867771253,6.301375617612905,1.9926699343907013,7.596633796365478,15.407899939177028
9427,11.502887020686453,6.301428341794485,1.9926866072408573,7.597221270494373,15.408552770878533
9428,11.503507173601651,6.301481145036584,1.9927033050921448,7.5978086956210475,15.409205651582255
9429,11.504127326516853,6.301534027337214,1.9927200279439348,7.598396071746741,15.409858581286965
9430,11.50474747943205,6.301586988694383,1.9927367757955974,7.598983398872679,15.41051155999142
9431,11.505367632347248,6.3016400291061,1.9927535486465033,7.599570677000102,15.411164587694394
9432,11.50598778526245,6.301693148570368,1.992770346496021,7.600157906130249,15.41181766439465
9433,11.506607938177648,6.301746347085189,1.9927871693435182,7.600745086264353,15.412470790090943
9434,11.507228091092847,6.301799624648558,1.9928040171883612,7.601332217403659,15.413123964782034
9435,11.507848244008047,6.301852981258473,1.992820890029917,7.60191929954941,15.413777188466684
9436,11.508468396923245,6.301906416912924,1.9928377878675496,7.602506332702848,15.414430461143642
9437,11.509088549838447,6.301959931609903,1.9928547107006243,7.603093316865223,15.41508378281167
9438,11.509708702753645,6.302013525347395,1.9928716585285038,7.603680252037778,15.415737153469513
9439,11.510328855668842,6.302067198123382,1.99288863135055,7.604267138221764,15.416390573115919
9440,11.510949008584044,6.302120949935848,1.9929056291661256,7.604853975418438,15.41704404174965
9441,11.511569161499242,6.302174780782766,1.9929226519745895,7.605440763629047,15.417697559369437
9442,11.51218931441444,6.302228690662116,1.9929396997753024,7.6060275028548485,15.418351125974032
9443,11.51280946732964,6.302282679571865,1.992956772567622,7.606614193097101,15.41900474156218
9444,11.513429620244839,6.302336747509986,1.992973870350907,7.607200834357061,15.419658406132616
9445,11.51404977316004,6.302390894474443,1.992990993124514,7.607787426635993,15.420312119684088
9446,11.514669926075237,6.302445120463199,1.9930081408877984,7.608373969935153,15.420965882215322
9447,11.515290078990436,6.302499425474215,1.9930253136401155,7.6089604642558095,15.421619693725063
9448,11.515910231905638,6.302553809505448,1.9930425113808192,7.609546909599231,15.422273554212044
9449,11.516530384820836,6.302608272554853,1.9930597341092628,7.610133305966681,15.422927463674991
9450,11.517150537736034,6.302662814620379,1.9930769818247982,7.61071965335943,15.423581422112639
9451,11.517770690651234,6.302717435699979,1.9930942545267776,7.611305951778751,15.42423542952372
9452,11.518390843566433,6.302772135791595,1.9931115522145502,7.611892201225915,15.42488948590695
9453,11.519010996481635,6.3028269148931715,1.9931288748874663,7.612478401702202,15.425543591261068
9454,11.519631149396833,6.302881773002648,1.9931462225448737,7.613064553208881,15.426197745584785
9455,11.52025130231203,6.302936710117962,1.9931635951861209,7.613650655747232,15.426851948876827
9456,11.520871455227232,6.302991726237048,1.9931809928105544,7.614236709318545,15.427506201135918
9457,11.52149160814243,6.303046821357836,1.9931984154175197,7.614822713924092,15.428160502360768
9458,11.522111761057628,6.303101995478254,1.9932158630063617,7.615408669565159,15.428814852550097
9459,11.522731913972828,6.303157248596231,1.993233335576425,7.615994576243036,15.42946925170262
9460,11.523352066888027,6.303212580709686,1.9932508331270515,7.616580433959006,15.430123699817047
9461,11.523972219803229,6.303267991816538,1.993268355657584,7.617166242714363,15.430778196892094
9462,11.524592372718425,6.303323481914708,1.9932859031673642,7.617752002510391,15.431432742926459
9463,11.525212525633624,6.303379051002106,1.9933034756557317,7.61833771334839,15.432087337918858
9464,11.525832678548825,6.303434699076644,1.993321073122026,7.618923375229654,15.432741981867997
